tissue,exprID,00_38,01_37,02_06,03_28,04_05,04_19,05_10,06_02,06_53,07_28,07_37,07_73,08_55,08_88,09_56,92_10,92_32,94_35,95_03,95_21,95_26,95_27,96_03,96_13,96_32,96_44,97_02,97_14,97_17,97_37,97_45,98_27,98_34,99_14,001_06,001_10,002_08,002_10,003_08,003_10,004_06,004_08,004_10,005_09,006_08,006_09,006_10,007_06,007_08,007_09,007_10,008_10,009_07,009_09,010_09,010_10,011_09,011_10,012_08,012_09,012_10,013_09,013_10,014_08,014_09,014_10,015_07,015_09,015_10,016_07,016_08,016_09,016_10,017_07,017_08,017_09,018_05,018_06,018_07,018_08,018_09,018_10,019_08,019_10,020_07,020_08,020_10,021_05,021_08,021_09,021_10,022_06,022_08,022_09,023_08,023_09,023_10,024_08,024_09,024_10,025_05,025_08,025_09,025_10,026_07,026_08,026_09,027_09,028_08,028_09,028_10,029_09,030_06,030_09,031_08,031_09,032_08,032_09,032_10,033_08,033_09,034_06,034_08,034_09,035_06,035_09,036_08,036_09,037_08,038_08,038_09,039_06,040_08,043_06
HIPP,t2959596,2.08203,2.51181,NA,2.32427,2.1675,2.02411,2.35033,2.64078,2.27833,2.24622,NA,2.46196,2.44594,2.5435,2.21219,NA,2.1689,2.64675,NA,2.35499,2.12357,2.22157,NA,2.04639,NA,NA,NA,1.97158,2.66672,2.29506,2.27209,2.18286,2.48821,2.27479,2.15305,2.59449,2.35758,2.24322,2.63453,NA,2.26403,2.52886,2.58589,2.40014,2.53094,2.20705,2.61511,2.20767,2.32564,2.48523,2.4274,1.83906,2.46521,2.308,2.19003,2.51522,2.07417,2.38113,2.60308,2.32263,2.30422,2.24432,2.6071,2.45227,2.23174,2.39742,NA,2.67742,2.21401,2.35448,2.46261,2.49592,2.41681,2.25885,2.36646,2.44911,2.27111,2.63896,2.32622,2.22642,2.41852,2.32591,2.86287,2.57777,2.24224,2.53907,2.17822,NA,2.72228,2.21597,2.71266,2.36319,2.46701,2.3726,2.223,2.18724,2.27737,2.46259,2.43662,2.09261,2.32887,2.44446,2.3663,NA,2.69417,2.136,2.26315,2.17608,2.15117,2.42919,2.48472,2.4945,2.18258,2.38451,2.08753,2.55466,2.35444,2.22912,2.18802,2.37866,2.36472,2.30858,2.39355,2.51659,2.33932,2.56902,2.30837,2.22816,2.28215,2.41279,2.61376,2.28339,2.4528,2.57278
MEDU,2959600,1.40459,1.82905,NA,NA,2.19638,NA,NA,1.7714,1.86184,1.80959,2.91108,2.02266,2.09277,2.0301,1.71564,NA,NA,NA,2.53331,NA,NA,1.73654,2.76131,1.68164,2.45012,1.57398,1.57834,2.26003,2.35875,1.54455,1.97583,1.60449,NA,1.85976,1.50698,1.36609,1.90204,1.66227,1.31559,NA,1.81481,1.37554,1.83286,1.90137,2.09622,1.78842,1.45561,1.86325,1.50956,1.69997,1.66837,1.59086,2.00814,2.15327,1.73352,2.17667,1.36383,2.56613,2.78351,2.05332,1.67235,3.13617,0.976971,1.38364,1.25248,1.73674,2.12197,1.78835,1.35574,2.19321,1.93178,2.55366,1.69069,1.70432,1.5338,1.91609,1.57709,1.90494,1.19693,1.73546,1.23082,1.73397,NA,2.08505,1.64189,2.5329,2.15018,1.49785,1.5191,1.88069,2.10164,1.746,1.8379,1.84238,1.57032,1.90447,1.76559,1.91451,1.3594,2.08975,1.36251,2.21534,2.20027,NA,1.6233,1.97986,1.72199,1.6522,2.64876,1.92578,2.36151,1.77012,1.83229,1.64667,2.28798,2.28209,1.85367,1.60927,1.36893,1.43146,2.08648,NA,1.76811,1.43917,1.65015,1.34573,1.81661,1.70883,1.8621,NA,1.1929,1.71462,1.53982,1.71981
MEDU,2959602,1.9361,2.31887,NA,NA,2.20394,NA,NA,1.52574,1.47771,2.01657,1.00508,1.00626,1.77034,2.9348,1.69871,NA,NA,NA,1.71469,NA,NA,1.93375,2.11413,1.80591,2.0587,1.5206,1.53793,1.36756,1.54498,2.03224,2.17138,1.24586,NA,2.1512,1.74452,1.68084,2.7139,1.37672,2.04455,NA,1.67145,1.89269,1.92188,1.59576,2.01548,1.53979,1.81786,1.60826,1.56536,1.47951,1.52004,2.02691,1.74446,2.68578,1.21555,1.75877,2.46826,2.51152,1.47959,2.76623,1.92086,1.76734,1.91419,1.33087,1.75531,2.31138,1.404,1.04868,1.45728,0.969575,1.82941,2.60856,1.71658,1.69418,1.71447,1.85352,1.40664,2.51351,1.91054,1.75483,0.856962,1.31037,NA,1.59119,1.50861,1.38853,1.68198,2.34676,1.6584,1.44667,1.63618,1.49212,2.09435,1.45931,1.88977,1.95612,1.9384,1.46453,2.7041,1.44213,1.50394,1.3465,1.44641,NA,2.52849,2.71003,1.80389,1.41189,1.68583,2.36265,1.59194,1.24939,1.64694,1.87029,2.22359,1.87867,2.21273,1.25646,1.20284,1.3245,1.29442,NA,2.9126,1.33497,1.35556,1.67238,1.59917,1.61322,1.71705,NA,1.41445,1.98612,1.41883,1.76085
MEDU,2959603,2.74356,2.57508,NA,NA,3.31717,NA,NA,3.54754,2.80788,2.31332,3.55816,3.43775,2.97176,3.77345,4.39899,NA,NA,NA,2.94454,NA,NA,2.48134,2.13102,2.4949,3.32491,3.66922,2.08323,2.31984,3.28823,2.33866,3.63738,3.13984,NA,3.02528,2.38476,2.77464,3.52635,3.33776,3.46099,NA,3.2286,3.58871,3.52897,3.64365,3.53645,3.81809,2.45397,3.33239,2.59637,2.98214,2.8504,2.87322,2.62513,3.33135,3.62378,2.66024,3.85499,4.06216,3.78759,3.37372,1.89324,2.73738,2.44539,2.65429,3.82257,3.34628,2.87175,2.5173,2.78423,2.80495,2.20254,4.25934,2.97811,2.88198,2.70226,2.55269,3.26254,3.12013,2.38321,3.71576,2.45107,2.88701,NA,3.36475,2.66575,3.21934,2.2348,2.63465,2.85475,3.75952,2.24099,2.50811,3.42944,2.83629,3.33171,2.94625,2.12756,2.80905,4.42081,2.43596,2.50288,3.5024,4.47513,NA,2.83335,4.15435,2.81362,3.51974,3.41778,2.44217,2.79993,2.83425,3.01564,2.82557,2.88917,2.55706,4.04965,3.95227,2.66346,2.84152,2.19405,NA,3.3023,4.61701,2.94035,3.18867,3.2069,2.6667,2.48723,NA,2.38238,2.81883,3.14158,2.43461
MEDU,2959605,3.24802,3.58882,NA,NA,3.1792,NA,NA,3.86637,3.87278,2.9937,3.99747,2.70073,3.38012,4.0065,3.47006,NA,NA,NA,3.95835,NA,NA,3.02907,3.14964,4.35182,3.80709,3.12063,2.85238,3.42511,3.66217,3.54272,3.39428,3.75268,NA,4.10455,3.64021,3.95236,3.17936,3.50558,2.8209,NA,4.94083,3.94222,1.95082,3.48337,3.74632,4.57496,3.11434,4.4302,3.63117,3.56683,4.36286,4.24542,4.04321,4.45315,3.66908,4.48822,4.01834,4.32499,3.83965,2.05988,3.40974,3.96218,3.4136,3.64248,3.51024,3.46301,3.72682,3.15199,4.00522,3.01605,3.27424,4.26801,3.9928,3.87831,4.07248,2.41541,2.56877,3.18476,3.84217,3.12236,3.95039,4.10499,NA,4.16934,3.00159,3.61934,3.80859,3.59972,4.75649,4.04417,3.52722,3.07558,3.66493,3.00324,1.92399,3.05207,3.80357,3.76039,4.49269,3.28064,3.63605,3.20329,3.42172,NA,3.57441,3.70122,3.71919,4.07328,3.67488,2.86832,3.20433,4.29272,2.92078,3.36855,4.21087,3.9459,3.24706,3.41228,3.66411,3.18928,2.63004,NA,3.70797,3.95947,3.20371,3.08374,2.70452,3.44047,3.08263,NA,4.21517,3.04643,3.6106,2.73843
MEDU,2959608,1.2526,1.46997,NA,NA,1.44681,NA,NA,1.64193,2.11224,1.84964,2.27746,1.48418,1.86715,1.49192,1.74356,NA,NA,NA,1.71481,NA,NA,1.52628,1.62554,1.49694,2.07537,1.61156,2.06343,1.41952,1.4871,1.56042,1.96232,1.40805,NA,2.45328,1.46128,2.08049,2.0386,1.37371,1.47692,NA,2.23634,1.95737,2.45873,1.75706,2.31054,2.15516,1.67104,1.84872,1.57916,1.70923,2.64152,1.55997,2.09219,1.40557,1.55591,2.07831,2.53686,1.87478,1.26784,1.74879,1.54184,1.03528,2.11684,1.62823,2.04893,2.5676,1.22871,1.97961,1.58607,1.32106,1.45873,1.1542,1.69691,1.86265,2.07697,1.63568,1.74007,1.51594,1.60953,1.757,1.76277,1.41651,NA,1.89419,1.45073,2.25644,1.45924,2.4263,1.27343,1.518,1.3398,2.21207,1.14324,1.80106,1.3866,1.96581,1.51462,2.55526,1.72337,1.57543,1.75147,2.08926,2.09775,NA,1.57264,1.83314,2.29905,1.71801,1.76922,2.83164,1.27919,1.6332,1.64196,1.67257,1.59339,1.49961,1.75993,1.19041,1.45173,1.8462,1.25277,NA,1.28351,1.80081,1.51384,1.96095,1.5404,1.42803,1.49614,NA,1.45953,1.82378,2.54968,1.46802
MEDU,2959610,1.13211,0.843634,NA,NA,1.38123,NA,NA,1.49271,2.32989,0.942079,1.09125,1.05523,1.86246,1.92733,3.12476,NA,NA,NA,1.6611,NA,NA,1.18838,2.35538,1.98855,1.20515,1.21644,1.60008,1.22466,1.91701,2.05929,2.26122,1.39063,NA,1.4245,1.11698,1.84528,2.18563,1.44584,0.862806,NA,1.05796,1.23629,1.4658,1.4839,1.89162,1.2157,1.56042,2.52652,0.837143,0.9855,1.2419,0.99478,2.2578,1.33464,2.71515,1.40517,2.49424,1.841,1.47232,1.12527,1.55148,1.59845,0.980155,1.80173,1.32239,1.02401,1.57241,2.01531,1.69529,0.81378,0.841661,1.95218,1.96249,1.16967,1.43627,0.77567,2.06387,1.23184,0.931551,1.28621,1.0199,1.10654,NA,0.960225,1.07425,1.04334,1.86912,2.34923,1.22637,1.79226,1.20173,1.60084,1.08165,1.58314,1.35226,1.18865,1.62405,1.37512,1.34731,1.31693,2.59621,2.48982,0.978948,NA,0.920526,2.48602,1.28701,1.02234,1.77452,1.47377,1.37787,1.26822,1.42038,1.02444,1.33801,1.97845,1.4575,1.83013,1.77448,1.82148,1.79026,NA,2.04601,1.54345,1.52525,1.68591,1.34563,2.57786,0.951099,NA,1.73873,1.2931,1.0122,0.860345
MEDU,2959611,1.56076,2.31747,NA,NA,1.13943,NA,NA,1.22064,1.64315,1.84198,1.57736,1.52296,1.33144,1.58878,1.33708,NA,NA,NA,1.52797,NA,NA,1.42449,1.34477,1.85484,1.6836,1.13374,1.72823,1.56423,2.84493,1.43485,1.64237,1.46628,NA,1.05356,2.05748,1.05996,1.70352,0.916528,1.48809,NA,1.13752,1.59814,1.16537,1.49886,1.36742,1.72235,1.69794,2.29167,1.25208,1.41892,1.73273,2.31631,1.50057,1.21469,1.55875,1.99503,1.52643,1.22953,2.22797,1.25484,1.80086,1.71203,1.70776,1.41863,1.63512,1.86764,1.72554,2.71587,1.20145,1.24573,1.48284,2.06497,1.44665,2.33659,1.6626,2.00248,1.30119,1.63864,1.36231,1.73017,1.2557,1.31353,NA,1.40405,1.71523,1.54916,1.29014,2.03265,1.32224,1.69776,1.2543,2.02957,1.31853,2.15959,1.7404,1.84115,1.21865,1.57575,1.1101,1.54077,1.35884,3.00956,1.81198,NA,2.31219,1.81956,1.42834,1.94117,1.691,0.92497,1.1285,1.94926,1.32043,1.59072,1.09181,1.84942,1.58539,1.15345,1.24095,1.94913,1.56208,NA,1.78077,1.82705,2.30278,1.54588,1.22039,2.00997,1.33763,NA,1.20192,1.32468,2.52465,1.14962
MEDU,2959612,2.29295,1.67568,NA,NA,2.90692,NA,NA,2.09895,1.87209,3.06058,2.60333,3.71384,2.22676,1.92933,1.47506,NA,NA,NA,1.49694,NA,NA,1.9075,3.52119,2.37684,2.34059,1.7552,2.7897,2.19088,2.15751,2.18637,2.36171,2.31271,NA,1.51236,2.21882,1.84378,1.76983,1.48577,1.66561,NA,2.67597,2.32839,1.81569,3.22619,2.75643,1.95478,2.96039,2.81494,2.25614,1.49334,2.53147,2.57033,1.77049,1.59274,2.27822,1.78991,1.8368,3.29442,2.09367,2.29272,1.77723,1.54351,2.15618,2.01943,1.70756,3.13141,1.88907,2.57686,2.50157,2.3694,3.81798,1.91625,1.7163,2.03927,2.34371,1.23133,2.41164,2.18857,1.79962,1.60285,0.812498,2.26533,NA,2.69042,1.75758,1.88843,2.57925,2.37384,2.03732,2.16251,2.64156,2.48777,1.98556,2.18342,2.57617,2.76334,2.45783,2.44506,2.32213,1.77715,2.49568,2.35236,2.51625,NA,1.82015,2.60552,2.0947,1.94758,1.71064,2.9988,2.23807,1.33801,1.78266,2.88237,2.7149,2.15974,2.34727,2.43277,1.80586,1.61724,1.99491,NA,3.1906,2.54366,1.70356,2.47009,2.50946,1.76838,1.72393,NA,2.36678,1.86971,1.58266,2.62875
MEDU,2959620,3.56448,3.7132,NA,NA,4.46217,NA,NA,4.21487,4.18744,3.54984,4.96765,3.42424,4.1926,3.50023,3.50828,NA,NA,NA,3.03491,NA,NA,4.47814,3.6224,4.68999,3.87987,3.69825,4.1376,3.89564,3.33784,4.43031,3.50714,4.24018,NA,4.62722,4.21773,4.55836,4.34972,4.0459,4.05305,NA,4.29029,3.9513,4.35596,4.32553,3.80338,3.576,3.75276,3.93639,3.75959,3.48007,4.28146,4.55309,3.72163,3.75695,2.42838,3.63355,4.28799,3.5746,4.7352,4.12906,3.03603,4.83283,4.73087,3.93597,4.16165,4.48702,4.31201,4.62898,4.37062,4.08328,3.80381,4.15799,4.09706,3.98484,4.08321,4.61231,4.52773,3.53074,4.0793,4.03142,4.72279,4.8064,NA,3.97614,4.09234,3.15779,4.05071,3.05772,4.01502,3.70025,4.34552,3.79602,4.01188,4.92772,3.35114,4.27862,4.36909,3.53226,2.84372,4.2592,3.85483,4.36819,3.95287,NA,3.87248,4.58597,3.89686,3.71322,4.70478,3.07158,4.5794,4.29547,4.45843,3.49976,3.8641,3.60959,3.90133,3.32245,4.17962,3.66123,3.79134,NA,3.70673,4.46741,3.8771,4.45526,3.73877,3.70767,4.71872,NA,3.72861,4.33142,3.09525,3.42817
MEDU,2959622,2.85299,2.98111,NA,NA,1.75239,NA,NA,1.99834,2.50381,2.38365,1.33298,1.34752,1.70246,2.03578,2.28332,NA,NA,NA,1.7672,NA,NA,2.19019,2.0803,3.04064,1.71012,2.42871,2.11599,1.71403,2.24289,1.47227,2.1514,1.68531,NA,2.13901,1.61011,3.15299,1.943,1.6651,1.69947,NA,2.10697,1.9302,1.82838,2.52045,2.09378,2.24985,1.54748,2.67144,3.19194,2.17838,2.31817,2.66452,2.44625,1.77378,2.90531,1.5262,2.15699,2.21201,1.91371,0.913877,2.16607,1.81028,2.32075,2.61366,1.46284,2.09762,2.85897,2.18699,2.45502,1.40879,1.15846,1.57757,1.9623,2.40197,1.8412,1.77479,1.40602,3.03756,2.27796,1.69472,1.42705,1.79711,NA,2.4622,2.38358,1.78974,1.54881,1.94159,1.96276,1.4405,2.39788,1.73999,2.28635,1.80369,1.65884,2.39182,1.9805,2.22611,2.54622,1.69173,2.24581,1.85646,2.22015,NA,1.96651,2.88887,1.83856,2.43704,1.75628,1.43782,2.52892,2.09508,1.3058,1.61126,1.68134,2.17629,1.95016,2.41221,2.59621,2.27185,1.53587,NA,2.33881,1.8361,2.15889,2.17606,2.18786,2.08516,2.41685,NA,2.11652,2.15458,2.00221,2.04305
MEDU,2959623,1.99798,2.37682,NA,NA,2.00566,NA,NA,2.14237,1.97471,2.46519,2.56054,3.23338,2.34297,1.69974,3.08949,NA,NA,NA,2.39212,NA,NA,1.72402,1.93814,2.21389,2.64083,2.07311,1.31554,4.00023,3.437,2.30096,2.39386,1.90593,NA,1.81425,1.8558,3.13344,1.58215,1.95827,1.21635,NA,2.60226,2.61639,2.80906,1.54139,2.39141,2.25965,2.25647,2.37263,2.82906,2.85916,2.18304,1.92491,2.14114,2.75848,3.71842,1.75451,1.90604,1.81554,2.16386,2.61362,1.89376,2.44292,3.01876,3.1222,2.64584,1.74624,1.50571,2.97593,2.04485,1.70432,2.30189,2.05208,2.6131,2.90283,1.90974,2.91775,1.44842,1.85176,1.90422,1.7797,1.8144,3.23178,NA,2.94674,1.88627,1.61047,1.83816,2.64417,2.58187,1.43433,1.89274,3.0151,1.82864,1.87238,1.86921,1.43975,1.8057,1.80632,2.3689,1.77393,2.21059,1.81538,2.73015,NA,1.65567,1.73671,2.03549,1.13973,1.80567,1.90523,2.10562,1.69589,2.23199,2.69506,2.32608,2.75088,1.51401,2.00829,1.53098,2.05625,1.83559,NA,1.98328,1.89922,1.48708,2.02361,1.67278,1.85331,1.92656,NA,1.81589,2.13835,1.38115,2.18367
MEDU,2959624,1.76965,1.42189,NA,NA,1.91811,NA,NA,2.13698,1.51293,1.53994,1.48859,2.12405,1.49243,1.75074,2.37759,NA,NA,NA,1.62757,NA,NA,1.58791,2.12962,2.6263,1.56931,1.73848,1.58785,1.96756,2.20911,2.85637,1.59995,1.89532,NA,1.63629,1.9217,1.0215,1.40901,1.99975,1.29479,NA,1.86693,1.73398,1.53296,1.59099,2.00954,2.27284,1.77159,1.70138,1.32368,1.84169,1.87323,1.50589,1.60629,1.24449,2.08895,2.21773,2.38128,1.52534,2.94226,1.83994,1.8446,1.15746,0.982533,2.14797,1.62304,1.90548,2.1617,1.96492,1.66851,1.91539,1.88351,1.61843,2.04301,1.54117,1.24136,1.48304,2.28968,1.91181,1.54947,1.45028,1.46965,1.87444,NA,1.65889,1.69532,1.3866,2.37897,3.0575,1.61864,1.72204,1.07659,1.40659,2.11763,2.32448,2.53992,1.54489,1.32075,2.08573,1.74308,1.24569,1.75086,1.58442,1.72868,NA,1.56595,1.72122,2.19474,1.98847,1.75076,1.42217,1.5305,1.89927,1.92753,2.24426,2.17165,2.49942,1.82281,1.22956,1.65779,1.75344,1.17077,NA,1.44007,2.40938,2.06762,1.50669,2.1758,2.61945,1.71375,NA,2.78664,1.56003,1.83342,1.70045
MEDU,2959627,1.58519,1.47155,NA,NA,1.97899,NA,NA,1.60304,1.66953,1.23212,1.53091,3.06997,1.39455,1.54097,2.82829,NA,NA,NA,1.84634,NA,NA,1.45179,1.94987,1.49003,1.99983,1.35327,1.36021,1.44657,1.37992,1.85969,1.97127,1.42686,NA,1.73463,1.8332,1.52585,2.69636,1.38254,1.90215,NA,1.44194,1.78742,1.77571,1.52188,2.0964,2.41001,2.14596,2.02788,1.52168,2.41654,1.27094,1.56293,2.00603,1.34638,1.5574,1.21397,1.30001,2.38195,1.45431,1.86512,1.60778,1.61627,1.77908,1.32133,1.70532,2.59985,1.35089,1.60653,1.2269,1.60921,1.21212,1.14132,1.91252,2.00474,1.38819,1.29049,1.38112,1.70869,1.66807,1.36131,1.93143,2.26733,NA,1.32637,1.37139,1.49828,2.09315,2.33126,1.84485,1.1629,1.13105,1.90899,2.6929,1.64869,1.57714,1.03425,1.97055,1.70132,1.85481,1.28398,1.44213,1.69266,2.29397,NA,1.81298,2.72005,2.29625,1.39002,2.11846,1.95162,1.7027,2.57685,1.1293,1.3647,1.26561,1.43516,1.33016,1.91231,1.27867,2.07407,1.18174,NA,1.51564,1.77048,1.46052,1.56839,2.12818,1.90404,1.49905,NA,1.46072,1.50372,1.576,1.60263
MEDU,2959628,2.28083,2.51112,NA,NA,3.71292,NA,NA,3.48959,3.85734,3.33872,3.99114,3.82762,3.58233,4.23758,4.13222,NA,NA,NA,2.8094,NA,NA,3.08618,4.35191,3.85699,3.02151,3.97239,3.62381,2.7775,3.28846,3.27245,3.57055,3.45465,NA,3.35875,3.49594,4.06693,3.51985,3.74839,3.04032,NA,3.79249,3.89452,4.13049,3.24147,3.39107,2.63486,3.5931,2.9401,2.21241,2.95889,3.26863,2.87957,3.50938,3.19005,3.76441,3.60728,2.90106,4.36995,3.14844,2.72025,3.75838,2.3118,2.78518,3.23575,3.42769,2.89002,2.66727,3.49552,3.30749,1.74796,2.79745,3.51019,3.26549,3.4706,3.55549,3.10479,3.64459,3.11808,3.95327,3.7585,3.51335,3.94373,NA,3.84663,3.13942,2.37875,3.51024,3.07224,3.65279,3.33945,2.75523,1.85827,3.77594,3.88929,2.46829,2.55671,3.86472,2.97375,3.66245,2.90158,3.46665,3.13195,2.71952,NA,2.25374,3.35947,2.93258,4.17348,3.77463,2.60797,2.93657,2.61207,3.01089,2.95762,3.58544,4.20585,2.36213,3.04833,3.92107,2.33359,2.91222,NA,2.41822,2.77532,3.57873,4.10366,2.93752,3.46139,3.61238,NA,4.34058,3.7145,2.73579,2.96054
MEDU,t2959596,2.11824,2.24555,NA,NA,2.35211,NA,NA,2.33471,2.38473,2.22558,2.42509,2.42666,2.25927,2.4674,2.61928,NA,NA,NA,2.17126,NA,NA,2.03337,2.46301,2.54617,2.45143,2.20945,2.14055,2.26568,2.5076,2.28662,2.46137,2.18035,NA,2.33237,2.1832,2.39839,2.41552,2.1257,2.01079,NA,2.44761,2.39876,2.31333,2.33306,2.56804,2.38384,2.24192,2.57767,2.14982,2.25048,2.40912,2.35895,2.34439,2.25475,2.49509,2.22645,2.49242,2.70656,2.46712,2.13446,2.12233,2.21776,2.14607,2.29446,2.29034,2.49231,2.21012,2.4115,2.24024,1.86831,2.1497,2.48661,2.35211,2.43682,2.23931,2.00134,2.17175,2.31945,2.17745,2.18164,2.02172,2.39965,NA,2.4705,2.07446,2.0866,2.31692,2.52497,2.24152,2.21657,2.06928,2.16386,2.37563,2.34203,2.0793,2.11918,2.24775,2.29669,2.46273,1.99981,2.2757,2.4293,2.49712,NA,2.18608,2.72727,2.29618,2.28679,2.40358,2.18026,2.15409,2.23966,2.05058,2.25366,2.37703,2.47691,2.23336,2.14023,2.15602,2.15283,1.87904,NA,2.38261,2.4264,2.19868,2.33178,2.19133,2.33831,2.13897,NA,2.30272,2.20739,2.14017,2.04526
OCTX,2959600,1.30499,2.72474,2.13619,2.31042,1.19273,1.84309,2.23659,3.0284,1.48462,1.68698,2.24338,1.68258,1.66981,1.58884,1.90398,1.45223,1.69451,1.56468,1.71318,1.62405,1.91658,NA,1.90476,2.65092,1.35876,1.50575,1.81781,1.54059,NA,1.20013,2.22502,2.05394,2.24233,NA,1.99167,1.00974,1.42379,1.58883,1.60975,1.55383,1.6128,2.07336,1.44998,1.69325,1.33883,1.62848,1.47603,1.58303,1.66821,1.35512,1.79494,1.2598,1.5131,2.01104,1.4602,1.36265,1.47925,1.62948,2.18881,1.55043,1.76034,1.92799,2.30098,2.17727,1.65902,1.45762,1.34128,1.37784,1.40731,1.49865,1.60398,1.80498,1.56973,2.44086,1.8633,2.41689,1.62976,1.53101,1.34925,1.39903,2.4014,1.72889,2.30241,1.70408,2.11474,2.19378,2.18185,1.48032,1.77794,1.90421,1.52944,2.42954,2.14307,2.42069,1.42119,1.6234,2.03544,3.71081,NA,1.61396,1.72144,2.32574,1.41579,NA,1.26365,1.8579,1.7804,2.08305,1.71707,1.85725,1.78858,1.73668,1.68057,1.52584,1.5257,1.86931,2.18899,1.69283,1.27873,2.07484,1.391,1.74541,1.4576,1.89151,1.62382,2.11037,1.48852,1.36241,1.84636,2.19955,1.74781,1.81019,1.53481,2.03421
OCTX,2959602,2.26652,2.01496,2.17256,1.85517,1.89663,1.63205,1.34745,1.58916,1.89912,1.50653,2.02615,1.98409,1.45644,2.39951,2.53591,1.27593,1.59666,1.53848,2.07671,2.15567,2.26177,NA,2.68689,1.0663,1.57218,1.95598,2.63374,2.62922,NA,1.78451,1.41534,1.82339,1.71856,NA,1.81747,3.5107,1.85228,1.86198,1.68096,1.42972,1.58183,2.1428,2.54068,1.33314,1.71973,2.24355,1.67503,1.09065,1.56667,1.44871,2.50374,1.06483,2.2693,1.79109,2.6463,2.6689,1.76189,2.2692,1.50284,1.81627,1.91658,1.32454,2.08576,2.38408,1.35479,2.60551,1.70085,1.9415,1.54215,1.91617,1.88427,2.35475,2.65091,1.72103,1.95744,1.12967,1.17686,2.49891,1.75416,2.23819,2.29228,1.99495,1.75086,1.5016,2.39389,2.71126,1.70823,1.10668,1.951,2.11561,1.54576,1.79427,1.63208,1.14361,1.98261,1.50094,1.51611,1.5665,NA,2.3449,1.84344,1.92466,1.88233,NA,1.7689,1.32763,1.9062,1.33685,2.07397,2.55844,2.70171,2.49129,2.53,2.69811,1.792,1.65292,1.52301,1.97783,2.05724,1.48414,1.7097,2.24453,1.64038,1.95008,1.86879,3.23331,1.93204,1.91157,2.1439,1.77765,1.46041,1.42157,2.31856,1.50209
OCTX,2959603,3.13109,3.31096,3.23967,2.71582,2.65028,2.78051,3.54433,2.78828,3.26318,3.38023,1.96578,2.82715,2.41013,2.01052,2.58258,2.95147,3.07682,2.40486,3.22382,2.21276,2.32821,NA,3.09655,2.35756,2.37052,2.17094,3.313,3.17646,NA,2.83857,2.56386,3.06335,2.71145,NA,3.1202,3.7504,2.94217,2.65256,1.87512,3.617,2.09917,2.2395,3.20574,2.34702,3.36115,3.24512,3.1144,2.47598,2.33369,3.51544,3.01596,2.408,3.25776,2.33886,3.03681,3.32153,3.15687,3.08331,2.6637,3.55406,2.97017,3.12009,3.77054,3.18014,3.09919,3.08923,3.03687,2.38993,2.56732,3.24654,2.94222,2.43307,3.21699,1.54648,3.82055,3.01822,3.13642,2.2596,2.75376,2.27313,2.76185,2.43301,3.87735,3.25221,2.85078,2.70824,3.77949,3.26157,3.17236,2.76759,2.86367,3.1384,1.98254,3.1095,2.355,1.69985,2.37788,2.91577,NA,2.87572,3.0545,3.44916,2.63775,NA,2.70636,2.0475,2.89953,2.22449,3.5736,3.07465,3.5195,3.89091,3.76121,2.81248,2.40517,2.66288,3.05399,3.38171,2.59991,3.14596,2.42687,2.61188,3.81115,2.41871,2.87688,3.71616,3.90579,2.61533,3.47699,3.41707,3.32355,2.97287,3.00967,2.31005
OCTX,2959605,3.91298,3.13061,3.94601,3.86627,3.71954,3.95568,3.32843,3.14911,3.28911,3.74569,3.33632,4.00891,2.85811,3.34864,1.9047,3.76711,3.7629,3.53602,3.39037,3.7169,4.248,NA,3.60115,4.45069,3.71161,2.80575,3.41837,3.43301,NA,4.28856,3.46452,3.61433,3.23441,NA,3.18895,3.73299,2.95777,4.18975,3.98268,2.25364,3.18673,2.96149,3.20232,3.82756,2.91057,3.17493,3.69965,3.11828,3.48921,3.26269,3.17293,3.45338,3.52685,4.10337,2.5954,3.90317,3.57872,4.13907,2.32143,2.99805,3.41773,3.64512,3.27517,3.39906,3.82609,3.4745,2.87553,3.31677,1.45931,2.85469,2.8942,3.68149,3.51394,2.88556,3.21698,2.26495,3.03154,3.26159,3.50833,2.71222,4.01398,2.75441,3.81775,2.79433,3.71065,3.66301,2.79645,3.48792,3.38905,3.32205,3.66951,3.44704,3.51755,3.59389,3.4278,2.61246,3.84113,2.58957,NA,3.75192,3.52333,3.55903,3.6157,NA,3.35203,3.57152,3.35642,3.02707,4.22623,3.90798,3.45512,3.43676,3.1496,3.38243,3.53881,1.17498,3.48056,3.89049,2.74596,3.08962,3.01146,2.88735,3.15587,3.25022,3.71477,3.71212,3.98815,3.6312,3.31201,2.85859,2.99408,2.75999,3.73273,2.89584
